conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1858455889826701513,Mon Nov 18 10:23:07 +0000 2024,0,Kalau beberapa orang pengen mati aku engga. Aku cuma kepikiran apa jangan2 aku ya yang bakal pergi duluan? soalnya hidup isinya cuma ngajarin orang kebaikan tapi aku yang disakitin,1858455889826701513,,,in,,0,1,0,https://x.com/logilka/status/1858455889826701513,857351316628152320,logilka
1707666028413755603,Fri Sep 29 07:58:02 +0000 2023,2,ugm_fess tolong aku pengen mati tapi gmc penuh terusss,1707666028413755603,,,in,RULES,0,1,0,https://x.com/UGM_FESS/status/1707666028413755603,1277749122296983552,UGM_FESS
1391868960623140868,Mon May 10 21:33:14 +0000 2021,519,Syarat mati ga harus tua dan harus sakit. Jadi kurang-kurangin nyakitin orang umur gaada yang tau dan belum tentu hidup sampe lusa.,1391868960623140868,,,in,tak terjangkau,2,45,159,https://x.com/lusiami_sp/status/1391868960623140868,266996989,lusiami_sp
1855247797920190495,Sat Nov 09 13:55:18 +0000 2024,0,Ternyata aku terlalu banyak effort buat sekitar ku sampe ngorbanin diri sendiri dan sekarang aku capek banget knp ya di umur segini mikir pengen mati terus kenapaa ya aku susah buat bahagia kenapaa ya aku selalu pengen orang sekitar ku bahagia tapi aku sakit,1855247797920190495,,,in,,0,0,0,https://x.com/nvarmadna_/status/1855247797920190495,1321983134196326400,nvarmadna_
1854837411970531457,Fri Nov 08 10:44:34 +0000 2024,0,Ehren ngeselin banget ya Allah beneran dehhhh hih. Dia emang udah ga cinta dan ga excited sama aku lagi kayaknya. Dia kayaknya emang pengen aku mati muda.,1854837411970531457,,,in,WA👇🏻 OPEN • 6.00 - 22.00 WIB,0,1,0,https://x.com/wulavn/status/1854837411970531457,1609590420,wulavn
1235693128939474944,Thu Mar 05 22:26:14 +0000 2020,1046,Orang lain ketika corona masuk Indonesia: Harus banyak minum vitamin ni. Harus beli masker cuci tangan. Harus olahraga ni. Harus jaga jarak gaboleh kucek kucek muka. Aku yang udah lama mau mati: Akhirnya bisa mati tanpa bunuh diri.,1235693128939474944,,,in,,24,41,192,https://x.com/ardianpancaa/status/1235693128939474944,110090649,ardianpancaa
1852910126333927644,Sun Nov 03 03:06:14 +0000 2024,854,Satu tahun berjalan aku semakin dekat dengan kematian. hanya berharap semoga kematian nanti rasanya seperti digendong oleh ibu ke kamar saat kita mengantuk karena sudah lelah bermain lalu kita terpejam karena belaian dan pelukannya https://t.co/uRZpDWff8o,1852910126333927644,https://pbs.twimg.com/media/Gbbb74oa0AAVDxO.jpg,,in,Indonesia,3,25,40,https://x.com/beranggberang/status/1852910126333927644,1608652435027030018,beranggberang
1862419601109508378,Fri Nov 29 08:53:29 +0000 2024,0,Aku benci aku yang mati-matian pengen lari ke kamu.,1862419601109508378,,,in,,0,0,0,https://x.com/wrapbbble/status/1862419601109508378,1264168744424636417,wrapbbble
1851277177461133415,Tue Oct 29 14:57:28 +0000 2024,0,Aku positif vibes? Aku asli nya tiap hari pengen mati coy,1851277177461133415,,,in,,0,0,0,https://x.com/_dreamfuture/status/1851277177461133415,1318464974612647936,_dreamfuture
1848739138981532043,Tue Oct 22 14:52:13 +0000 2024,2,Ya Allah maafkan aku yang mengeluh pengen mati terus https://t.co/UgOoj8MI6d,1848739138981532043,https://pbs.twimg.com/media/GagJ4lgbEAQNXVf.jpg,,in,印度尼西亚,0,0,0,https://x.com/staistudy/status/1848739138981532043,1830038146970763266,staistudy
1274045143536955392,Fri Jun 19 18:23:27 +0000 2020,266,- Day 172 - Mencintai adalah cara membunuh diri secara perlahan. Dengan seperangkat rasanya yang selalu berlebihan.,1274045143536955392,,,in,"East Java, Indonesia",2,0,58,https://x.com/4iinulya9in/status/1274045143536955392,1001673111362834432,4iinulya9in
1860608317040787661,Sun Nov 24 08:56:05 +0000 2024,4,diorang mati sebab diabetes biarkan diorang mati nanti sebab cancer biarkan diorang mati nanti sebab jantung biarkan. biarkan. they chose this way. they chose it.,1860608317040787661,,,in,A 🤍,0,0,1,https://x.com/activeinsun/status/1860608317040787661,1516680892982329346,activeinsun
1862295291480908238,Fri Nov 29 00:39:31 +0000 2024,0,Jika aku ingin mati aku akan simpan saja namamu dan impian kita dihatiku.karena tidak ada satupun orang yang tahu rasa sakitku.,1862295291480908238,,,in,Vorstenlanden,0,0,0,https://x.com/Satria_uun/status/1862295291480908238,192414480,Satria_uun
1850097940767109557,Sat Oct 26 08:51:36 +0000 2024,19,Kenalin ya aku bunda Mini janda cerai mati. Pengen punya kenalan di sosmed selamat malam mingguan semua.,1850097940767109557,,,in,,0,5,0,https://x.com/miniHakuPz6t6hX/status/1850097940767109557,3238246965,miniHakuPz6t6hX
1854569447694213391,Thu Nov 07 16:59:47 +0000 2024,1,Yeay! Farm &amp; Mid aku naik ke level 15 juga. Itu yang mati 8x aku lock satu match. Karena aku usernya juga jadi gemes sendiri pengen lock. https://t.co/T2t7NIjBYr,1854569447694213391,https://pbs.twimg.com/media/GbzBFBybwAE3Uzs.jpg,,in,ONYX's Jungler 🌠,0,2,0,https://x.com/leoniefel/status/1854569447694213391,1267943176737710080,leoniefel
1858874987320659972,Tue Nov 19 14:08:27 +0000 2024,4,please aku beneran pengen naik naga sebelum mati,1858874987320659972,,,in,rumah jc,0,3,0,https://x.com/ceritasei/status/1858874987320659972,1671205475948589064,ceritasei
1851646544216568211,Wed Oct 30 15:25:12 +0000 2024,0,ga di kerjaan ga di rumah ga cowok aku semuanya bikin aku pengen mati,1851646544216568211,,,in,,0,0,0,https://x.com/jenmoongie_/status/1851646544216568211,895059342365294596,jenmoongie_
1848894848516166033,Wed Oct 23 01:10:57 +0000 2024,0,Aku gak pengen mati cuman kadang kepengen jadi burung aja tiba tiba ,1848894848516166033,,,in,,0,0,0,https://x.com/nabarabibimbap/status/1848894848516166033,1728317402742751232,nabarabibimbap
1850403455015518555,Sun Oct 27 05:05:37 +0000 2024,0,maafin hari ini aku pengen mati bgt,1850403455015518555,,,in,"South Borneo, Indonesia",0,0,0,https://x.com/halixa_/status/1850403455015518555,431387471,halixa_
1647931517145071616,Mon Apr 17 11:54:25 +0000 2023,21,Luv! Kok aku merasa iri ya. Berasal dari keluarga serba ngepas. Berjuang mengangkat derajat keluarga sedari kecil belajar mati-matian biar dapet rangking. Tapi di keluargaku emang ngga ada tradisi buat apresiasi sedikit pun cuma pengen diucapin deh hehe. Bahkan bukan (cont..) https://t.co/G9HkV1aLFv,1647931517145071616,https://pbs.twimg.com/media/Ft6g-0maQAAau3W.jpg,,in,RULES,0,2,0,https://x.com/UGM_FESS/status/1647931517145071616,1277749122296983552,UGM_FESS
1852129898657386878,Thu Oct 31 23:25:53 +0000 2024,2,bener gaada satupun orang yang ngerasa aku 'berharga' loh semuanya nganggep aku sepele. gak enak banget sumpah kaya gini aku pengen mati gitu loh biar ngga kaya gini. sakit hati banget aku sumpah.,1852129898657386878,,,in,Indonesia,0,4,0,https://x.com/deardoamigos/status/1852129898657386878,1566211700147486721,deardoamigos
1858182624659099714,Sun Nov 17 16:17:15 +0000 2024,0,koncoku iki koyoke pengen aku ndang mati ,1858182624659099714,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/bacotantokkk/status/1858182624659099714,1843354431636885504,bacotantokkk
1861008542280679651,Mon Nov 25 11:26:27 +0000 2024,4,Kadang ada hari dimana kita pengen mati di hari itu aduh dunia https://t.co/mqB0f4iYKo,1861008542280679651,https://pbs.twimg.com/media/GdOhZ8sakAAq1D6.jpg,,in,нє/нєм/LAKIK,0,2,0,https://x.com/NaKazuHaNara/status/1861008542280679651,1258757805319712768,NaKazuHaNara
1857092334527062127,Thu Nov 14 16:04:50 +0000 2024,0,aku bingung ya sama diriku sendiri aku pengen punya pacar tapi aku kaya mati rasa gara gara yg kemaren tapi rasanya hampa banget dah aku pengen random talk lagi flirting lagi tapi yaa ke siapaaa,1857092334527062127,,,in,,0,0,0,https://x.com/bckupbib/status/1857092334527062127,1813972894667730944,bckupbib
1855579041140806060,Sun Nov 10 11:51:33 +0000 2024,0,sebenernya aku pengen mati cuma ga bilang bilang ajaaa,1855579041140806060,,,in,KR - JP,0,0,0,https://x.com/jaebys/status/1855579041140806060,1587002760314368000,jaebys
1861711589227028532,Wed Nov 27 10:00:06 +0000 2024,0,barusan banget aku tertampar fakta kalo banyak orang berjuang buat sehat dan tetap hidup ditengah kondisi mereka yang ga seberuntung aku sedangkan di sini aku pengen cepet2 mati aku malu,1861711589227028532,,,in,,0,0,0,https://x.com/emilbukanmario/status/1861711589227028532,1533796336524754944,emilbukanmario
1860700286760931653,Sun Nov 24 15:01:33 +0000 2024,1,Capek bgt asli ga pengen mati. Tapi pengen bunuh orang yang jahatin aku,1860700286760931653,,,in,,0,0,0,https://x.com/anakakhirabad/status/1860700286760931653,1114994024681631744,anakakhirabad
1853450025881481615,Mon Nov 04 14:51:36 +0000 2024,0,Mati ca mati. Kapan kamu mati yaAllah caaaa aku capek bangettt kamu gamau mati kah ca? Masih pengen disini? Tolonglahhh aku mau mati susah banget.,1853450025881481615,,,in,Pluto.,0,0,0,https://x.com/caranyagimanaya/status/1853450025881481615,1239069480631685120,caranyagimanaya
1858326469992501287,Mon Nov 18 01:48:51 +0000 2024,0,Kenapa ya aku tuh paling gabisa ada masalah. Kek walaupun kecil aja masalahnya tuh langsung STRES KALI. Langsung kek PENGEN MATI padahal aku sadar ada solusinya tapi kek GA SANGGUP KALI gitu klo ada masalah sedikit aja meskipun yang keciiiil kali masalahnya ya PASTI TEROTAK.,1858326469992501287,,,in,,0,0,0,https://x.com/wolftroberiwine/status/1858326469992501287,998093614013009921,wolftroberiwine
1858624945259245769,Mon Nov 18 21:34:53 +0000 2024,0,nnd blg knp aku pengen mati tp klo naik motor sll helm an hujan neduh dlll,1858624945259245769,,,in,,0,0,0,https://x.com/105insideout/status/1858624945259245769,1438174420619587586,105insideout
1849748245221642385,Fri Oct 25 09:42:02 +0000 2024,4,aku nangis bkn karena lagunya aja sebenernya tp karena jae ngerasa relate dgn itu aku bayangin org yg aku sayang dihantui sm rasa pengen mati itu sedih banget. I felt that and thats terrible im so sorry,1849748245221642385,,,in,Indonesia,0,0,0,https://x.com/eajerigen/status/1849748245221642385,1220192396090036225,eajerigen
1853091938842611912,Sun Nov 03 15:08:41 +0000 2024,0,1 kata itu dari kamu nambah persentase aku pengen mati kalau bunuh diri gak dosa udah mati aku dari kemarin ,1853091938842611912,,,in,,0,1,0,https://x.com/Ririin02/status/1853091938842611912,1758696712112340992,Ririin02
1858999544920563720,Tue Nov 19 22:23:24 +0000 2024,0,Semakin membaca berita ekonomi negeri ini... semakin besar keinginanku buat MATI Sumpah aku gak tahan banget... SESEK aku bacanya... pengen mati aja aku benci sama hidupku,1858999544920563720,,,in,,0,0,0,https://x.com/scaranauva/status/1858999544920563720,1327448928162250758,scaranauva
1851818943377293404,Thu Oct 31 02:50:15 +0000 2024,36,Menurutmu piye -rek ?Btw aku wes kerja ndek daerah ujung timur pulau jawa ya gajiku ya umr setempat. Apa aku gegabah ya pengen motor? Aku ndue motor karepe arep tak dol gawe dp maneh motorku surat2e mati 2021 https://t.co/fZQnFxmrS9,1851818943377293404,https://pbs.twimg.com/media/GbL7g3kWEAAlfLU.jpg,,in,"Kota Surabaya, Jawa Timur",2,52,0,https://x.com/sbyfess/status/1851818943377293404,1152437175587241985,sbyfess
1861965465582719391,Thu Nov 28 02:48:55 +0000 2024,1,If I die young bury me in satin. Lay me down on a bed of roses. Sink me in the river at dawn. Send me away with the words of a love song.,1861965465582719391,,,en,Institut Teknologi Sumedang,0,3,1,https://x.com/kleinmorettti/status/1861965465582719391,1430062762781122561,kleinmorettti
1213816824489332743,Sun Jan 05 13:37:37 +0000 2020,1144,Aku nak mati dengan cara : 1.Ketika aku sedang sujud 2.Melakukan Sunnah Rasulullah 3.Sentiasa ingat pada Allah SWT 4.Lidah sentiasa berzikir dan membaca ayat suci Al-Quran Aamiin..,1213816824489332743,,,in,Kuala Lumpur City,5,5,396,https://x.com/jentikhati/status/1213816824489332743,840516246449799168,jentikhati
1347560559697219586,Fri Jan 08 15:07:28 +0000 2021,2803,Aku nak mati dengan cara : 1. Ketika aku tengah sujud 2. Melakukan sunnah 3. Sentiasa ingat Allah 4. Lidah sentiasa berzikir dan baca Al-Quran,1347560559697219586,,,in,Kuala Lumpur City,7,14,876,https://x.com/jentikhati/status/1347560559697219586,840516246449799168,jentikhati
1860265019222687981,Sat Nov 23 10:11:57 +0000 2024,0,di tanyain kakak pengen apa ini kalo aku jawab pengen mati boleh ga sih wkwk,1860265019222687981,,,in,,0,0,0,https://x.com/satyasaurus/status/1860265019222687981,1604323392349671424,satyasaurus
1849153915889283116,Wed Oct 23 18:20:23 +0000 2024,89, KRISAN ANYELIR Kita bisa mati kapan aja. Iya dan setelah kita mati kita gaakan masuk surga. Makanya aku pengen jemput surga bareng kakak sebelum diceburin ke neraka. Kamu gak takut mati? Enggak kalo sama kakak. - Cheolgyu oneshoot au written by liamoon https://t.co/HXzqFmvPuj,1849153915889283116,https://pbs.twimg.com/media/GamDri0aAAAHsI2.jpg,,in,Open commision,4,1,28,https://x.com/munjunigf/status/1849153915889283116,1363754938535346176,munjunigf
537799753786867712,Thu Nov 27 02:47:07 +0000 2014,382,Aku nak mati dengan cara : -Ketika aku sedang sujud -Melakukan Sunnah -Sentiasa ingat Allah -Lidah sentiasa zikir dan baca al-Quran Amin,537799753786867712,,,in,KL,0,1,921,https://x.com/AerilIey/status/537799753786867712,2910487146,AerilIey
1853956745267466257,Wed Nov 06 00:25:07 +0000 2024,5,!yuai ini daerah kos mana ya yang jarang mati lampu cuapek bgt aku daerah kos aku matlam terus aku pengen pindah,1853956745267466257,,,in,,3,2,1,https://x.com/yuaiaifess/status/1853956745267466257,1702665260585680896,yuaiaifess
1861137398266241361,Mon Nov 25 19:58:28 +0000 2024,12,pengen mati aja dah aku,1861137398266241361,,,in,under,0,3,0,https://x.com/011bi_/status/1861137398266241361,1851835957563273216,011bi_
1855895544058827140,Mon Nov 11 08:49:13 +0000 2024,0,Beberapa kali dalam hidup aku aku pengen mati alasan dari itu bukan alasan sepele dan setiap kali aku mikir itu aku selalu mikir juga kayaknya aku bisa nego in ke Tuhan deh karena berat sekali ini ,1855895544058827140,,,in,Ada di suatu tempat di dunia,0,0,0,https://x.com/Ajipati_Delcon/status/1855895544058827140,789327504,Ajipati_Delcon
1318185087247306752,Mon Oct 19 13:39:50 +0000 2020,25,Pengen mati aja dah jelek ga kaya masuk UGM salah jurusan aku capek! ugm_fess,1318185087247306752,,,in,RULES,1,15,0,https://x.com/UGM_FESS/status/1318185087247306752,1277749122296983552,UGM_FESS
1367047395238903809,Wed Mar 03 09:41:12 +0000 2021,42,ugm_fess kapan ya aku meninggal? pengen secepetnya aja. semua yang hidup toh pada akhirnya mati. ga mau bundir tapi kek kehilangan aja makna hidup...,1367047395238903809,,,in,RULES,4,13,3,https://x.com/UGM_FESS/status/1367047395238903809,1277749122296983552,UGM_FESS
1861115691971289175,Mon Nov 25 18:32:13 +0000 2024,0,Beliau kalau nerima tawaran script Aku mati ga? Lagi mood pengen mati nih ,1861115691971289175,,,in,"Bumi Manusia,Like Like account",0,0,0,https://x.com/Lactococcuss/status/1861115691971289175,1425626209556197377,Lactococcuss
1855604609345323335,Sun Nov 10 13:33:08 +0000 2024,0,tau ga siih tiap aku bilang pengen mati tuh ga lama pasti dapet teguran. misal yg aku inget pernah tiba tiba di tengah jalan ramee bgtt aku nabrak botol aquaa anjirr?? bener2 hampir oleng trus tadi juga dicakar kucingku dalem bgtt sesakit ituu. wkwkwk dikira mati enak kali yaaa,1855604609345323335,,,in,,0,0,0,https://x.com/kezayanganmu/status/1855604609345323335,1398275728932626432,kezayanganmu
1850745004807069981,Mon Oct 28 03:42:48 +0000 2024,1,Ini aku tu habis operasi loh masih aja diteror kerjaan. Kaga ada manusiawi bgt orang kantor pengen aku mati apa gmn?,1850745004807069981,,,in,,0,2,0,https://x.com/ndoroungukedua/status/1850745004807069981,1846429424876666880,ndoroungukedua
1170320817969946624,Sat Sep 07 13:00:01 +0000 2019,949,Aku nak mati dengan cara : -Ketika aku sedang sujud -Melakukan Sunnah -Sentiasa ingat Allah -Lidah sentiasa zikir dan baca al-Quran Amin,1170320817969946624,,,in,"Selangor, Malaysia",2,0,448,https://x.com/SantapanMinda/status/1170320817969946624,303027143,SantapanMinda
1857723258629750850,Sat Nov 16 09:51:54 +0000 2024,0,Aku gamau aku pengen mati,1857723258629750850,,,in,Random Game & Art Account.,0,0,0,https://x.com/oddinaray/status/1857723258629750850,1663754473,oddinaray
1368400301204463618,Sun Mar 07 03:17:10 +0000 2021,242,tw // suicide . . alasan untuk tetap hidup? untuk kalian yang ingin menyerah tolong baca thread ini ya? jujur beberapa hari terakhir aku bener-bener mau menyerah entahlah. aku ngerasa kalau aku mati nanti semua bakal jadi lebih baik untuk orang-orang di sekitarku.,1368400301204463618,,,in,,4,1,35,https://x.com/studynokiseki/status/1368400301204463618,1362235217969258499,studynokiseki
1382714409370402816,Thu Apr 15 15:16:19 +0000 2021,14,ugm_fess pengen banget tidur lamaaa banget sampe berhari2 pun gapapa tapi bukan mati ataupun koma cuma pengen menghindar dari semua orang.. Aslii hati kalo sakitt ternyata sakit bangett.. Sakit cuma gara² ngeliat orang lain lebih sukses dari aku.. Ga normal ya aku?? Haha :'),1382714409370402816,,,in,RULES,1,7,0,https://x.com/UGM_FESS/status/1382714409370402816,1277749122296983552,UGM_FESS
1722119910971826339,Wed Nov 08 05:12:37 +0000 2023,2,ya? aku gak pengen mati tapi buat hidup rasanya udah ga sanggup kalo gagal terus kaya gini..,1722119912196587958,,UGM_FESS,in,RULES,1,1,0,https://x.com/UGM_FESS/status/1722119912196587958,1277749122296983552,UGM_FESS
1862041019237409010,Thu Nov 28 07:49:08 +0000 2024,0,kalo bisa tuker nyawa juga aku mau tuker nyawaku buat adikku biar aku aja yang mati emg semua keluarga juga lebih pengen aku yang mati.,1862041019237409010,,,in,,0,1,0,https://x.com/sulungwedok/status/1862041019237409010,1758147317163491328,sulungwedok
1861649700069482752,Wed Nov 27 05:54:10 +0000 2024,0,3 jam nangisi kelakuane mbokku dewe sumpah demi apapun aku pengen MATI.,1861649700069482752,,,in,,0,0,0,https://x.com/itamiftah87/status/1861649700069482752,1057496223274409984,itamiftah87
1859632028960030793,Thu Nov 21 16:16:40 +0000 2024,0,Tanpa di suruh mati pun sebenernya aku pengen mati. Pliss orang2 yg punya dendam sama aku tolong bunuh aku dong.. Aku ngga mau nanggung dosa karna bunuh diri,1859632028960030793,,,in,,0,0,0,https://x.com/kokonisepti1/status/1859632028960030793,1557446652205895680,kokonisepti1
1862011147949682977,Thu Nov 28 05:50:26 +0000 2024,0,Sejak kecil aku juga suka seperti ini sampe dewasa malah jadi lebih extrem. Hidup emang gabisa ditebak banyak hal yang bikin kita pengen nyerah dan mati. Tapi hidup kita ga terbatas pada kematian kan makanya tunda dulu matinya nikmati kefanaan ini dulu.,1862011147949682977,,,in,Japan,0,1,0,https://x.com/toolateforlatte/status/1862011147949682977,1473933582196371459,toolateforlatte
1406543395456098309,Sun Jun 20 09:24:12 +0000 2021,291,Kematian selalu membayang-bayangiku.. Seakan sudah dekat sangat dekat.. Ya Rabb jika hari itu tiba dan aku tau pasti akan tiba matikan aku dalam keadaan mencintai-Mu sedalam-dalamnya tanpa membawa dosa sakratul maut yg mudah husnul khatimah dengan cara yg sangat indah..,1406543395456098309,,,in,Indonesia,2,11,83,https://x.com/_indadari_/status/1406543395456098309,972784637557620738,_indadari_
1855193206088208813,Sat Nov 09 10:18:22 +0000 2024,0,Mas demi Allah aku ga kuat ngadepi ini sendirian. Aku butuh temen cerita. Aku pengen ngomong sama kamu. Tapi gabisaaa. Aku ga kuat pengen mati aja ,1855193206088208813,,,in,,0,0,0,https://x.com/trytoforget_wap/status/1855193206088208813,1854199051274850304,trytoforget_wap
1852232034564858347,Fri Nov 01 06:11:44 +0000 2024,16,Ndes beberapa taun belakangan ini aku lagi struggle di kehidupan ndak tau tujuan hidup bingung mau ngapain kadang semangat kadang pengen mati aja daripada sakit kepala tiap hari,1852232034564858347,,,in,Tutorial Kirim Menfess,2,13,1,https://x.com/SmgMenfess/status/1852232034564858347,966083473,SmgMenfess
1861771255390863447,Wed Nov 27 13:57:11 +0000 2024,0,Kita mati setiap malam untuk bangkit saat pagi ,1861771255390863447,,,in,study(ing)⛳,0,0,0,https://x.com/atatanamiyo/status/1861771255390863447,1570257253755916290,atatanamiyo
1855105940082901039,Sat Nov 09 04:31:36 +0000 2024,0,ya Allah aku udh pengen mati jadi anak kelas 11,1855105940082901039,,,in,my online diary || 6teen ⋆˚✿˖°,0,3,0,https://x.com/disasterologyc/status/1855105940082901039,431264072,disasterologyc
1849615860337607164,Fri Oct 25 00:55:59 +0000 2024,0,kelas 3 SD itu pertama kalinya aku pengen mati dan pertama kalinya aku merealisasikannya dengan mencoba nyemplung ke sumur,1849615860337607164,,,in,,0,0,0,https://x.com/axielpraha/status/1849615860337607164,1291917698935345153,axielpraha
1854531386117668933,Thu Nov 07 14:28:32 +0000 2024,0,Aku ga punya tempat cerita semua tak rasakne sendiri tak pendem sendiri. Nanti kalo aku tbtb pengen mati aja gapapa kan yaa..,1854531386117668933,,,in,,0,0,0,https://x.com/trytoforget_wap/status/1854531386117668933,1854199051274850304,trytoforget_wap
1852160503537373266,Fri Nov 01 01:27:30 +0000 2024,0,sama saja seperti dia aku juga sering pengen mati tapi aku pendem semua sendiri dan kembali mengingat kalau mati dg cara seperti itu akn membuatku masuk neraka selamanya. aku disini hanya mencoba bertahan hidup dan menjaga kewarasan diriku sendiri,1852160503537373266,,,in,Jakarta Capital Region,0,1,0,https://x.com/worthtobuy1/status/1852160503537373266,1554312849358434306,worthtobuy1
1245014291930959873,Tue Mar 31 15:45:13 +0000 2020,193,Yang ingin baca I want to Die but i want to eat tteopoki secara GRATIS ini resmi dari penerbit haru ya /lt https://t.co/jh0NbbaN0Z,1245014291930959873,https://pbs.twimg.com/media/EUct5nIUMAAsGeT.jpg,,in,Indonesia,6,39,38,https://x.com/literarybase/status/1245014291930959873,1023569652994080769,literarybase
1860524748348047394,Sun Nov 24 03:24:01 +0000 2024,0,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ... badanku sudah mulai lemah.. ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,1860524748348047394,,,in,"""?? NO!!""",0,1,1,https://x.com/meetheseas/status/1860524748348047394,1822636610212724737,meetheseas
1858850240474054750,Tue Nov 19 12:30:07 +0000 2024,6,Aku malah berpikir sebaliknya. Kalau ga ada aku mama berharapnya ke siapa? Dulu sempet pengen bgtt mati tp dikuatin lg krn kalau aku mati ga ada lg yg berusaha nyenengin mama. Kakak dan adikku bener2 ga mau mikirin mamaku suaminya apalagi.,1858850240474054750,,,in,,0,0,0,https://x.com/mylittlebossy/status/1858850240474054750,1153627741243113472,mylittlebossy
1859614627644244273,Thu Nov 21 15:07:31 +0000 2024,0,Kapan ya bisa ajak sekeluarga jalan-jalan naik mobil makan enak tanpa mikirin harga Seenggaknya sebelum mati aku pengen wujudin impian yg satu ini,1859614627644244273,,,in,"Kota Banda Aceh, Nangro Aceh D",0,0,0,https://x.com/quixeasy3/status/1859614627644244273,1344519977735340032,quixeasy3
1860564799454920842,Sun Nov 24 06:03:10 +0000 2024,0,Tak perlu bunuh diri untuk mati. Cukup berikan tulusmu untuk orang yang salah. Maka kau akan merasakan mati setiap harinya.,1860564799454920842,,,in,Bandung-West Java,0,0,0,https://x.com/nona_puisi/status/1860564799454920842,374447104,nona_puisi
1852606963798225078,Sat Nov 02 07:01:34 +0000 2024,2,Pas aku sakit dulu aku sempet berhenti minum obat sebulan atau dua bulan gitu pdhal aslinya gk boleh karena aku hopeless depresi dan pengen mati. Akhirnya aku jujur ke dokterku dia supportif bgt gk kasih judgement apalagi bawa2 agama. Kasih semangat dll.,1852606963798225078,,,in,Aichi,0,1,0,https://x.com/lechatnnoir/status/1852606963798225078,1009443674931904512,lechatnnoir
1862130086851518917,Thu Nov 28 13:43:04 +0000 2024,3,Dulu aku pernah bilang Orang yang selalu teriak ingin mati adalah orang yang bodoh. Dan sekarang Aku lah orang bodoh itu,1862130086851518917,,,in,,0,2,0,https://x.com/bucintaimu/status/1862130086851518917,1186671509307183105,bucintaimu
1852878880648110567,Sun Nov 03 01:02:04 +0000 2024,3,mau cicil respon yg udh submit GA tp aku masih ngga ada tenaga hehe aku gatau adek ipar udh lahiran apa blm krn kmrn sempet berantem sm adek emang aku manusia problematik bgt kenapa manusia kayak gini masih hidup.. aku pengen mati tp terlalu pengecut buat ngelakuinnya..,1852878880648110567,,,in,+621,0,3,0,https://x.com/anonimbanana/status/1852878880648110567,1272325699114696706,anonimbanana
1792108514841894951,Sun May 19 08:22:20 +0000 2024,354,deg2an banget barusan chat sama orang mau bilang ndang lekas mari (semoga cepet sembuh) malah typo jadi ndang lekas mati untung ga kekirim ,1792108514841894951,,,in,Follow me :),3,21,4,https://x.com/AkemiNekomachi/status/1792108514841894951,1256642339113594880,AkemiNekomachi
1853343962058174793,Mon Nov 04 07:50:08 +0000 2024,6, hp ku mati total lcd nya udah kena. better beli hp bekas atau benerin yg ini ya? pengen di benerin soal nya sayang bnyk foto2 pas aku sekolah.. tp takut rusak lagi.. pls saran.. aku ada budget buat keduanya aja (bukan yg baru),1853343962058174793,,,in,Indonesia,0,9,0,https://x.com/tanyarlfes/status/1853343962058174793,1371650588,tanyarlfes
1861508618753057145,Tue Nov 26 20:33:34 +0000 2024,1,Asli aku pengen berkebun . Aku nanem lettuce aja hidup segan mati tak mau basil totally mati cabe kemarin sisa batang doang eh tiba tiba muncul daun,1861508618753057145,,,in,Australia,0,0,0,https://x.com/trinita_gultom/status/1861508618753057145,311984687,trinita_gultom
1853245512046239809,Mon Nov 04 01:18:56 +0000 2024,3,Tiap ini lewat aku pengen ngajak Sangyeon dangdutan Sperti mati lampu ya Sangyeon sperti mati lampuuuu Cintaku tanpamu ya Sangyeon bagai malam tiada berlalu ,1853245512046239809,,,in,lotus_eater21 on wattpad ,0,3,0,https://x.com/b_rightb/status/1853245512046239809,2428039322,b_rightb
1770711706315948153,Thu Mar 21 07:19:04 +0000 2024,0,cemburu sama temenku itu karena mereka emg dah deket semenjak kita pacaran. Aku bener gapaham aku gatau gmn caranya coping sama yg satu ini. Berat bgt mereka jg tau aku rutin berobat ke psikiater tp sumpah aku harus gm. Hari cuma pengen mati terus rasanya obatku (cont..),1770711708396310918,,UGM_FESS,in,RULES,0,1,0,https://x.com/UGM_FESS/status/1770711708396310918,1277749122296983552,UGM_FESS
1861385146743869757,Tue Nov 26 12:22:56 +0000 2024,0,sumpah aku pengen belain svt mati matian karna aoty TAPI AKU MALES ARGUING GITUU,1861385146743869757,,,in,11l!,0,0,0,https://x.com/huiselnphile/status/1861385146743869757,1835264695147843584,huiselnphile
1861706748761194859,Wed Nov 27 09:40:52 +0000 2024,0,Cuma bisa hidup pasrah.. jujur makin ga punya semangat hidup semoga Allah selalu nolong aku dan keluarga ku. Misalkan aku mati setidaknya aku ga pengen mati keadaan belum bikin bangga orang tua Ya Allah ,1861706748761194859,,,in,,0,0,0,https://x.com/nampaknyabegitu/status/1861706748761194859,1061589521794424832,nampaknyabegitu
